source,dest,action,note
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C5_48.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C5_48.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C6_58.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C6_58.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C6_19.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C6_19.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C5_72.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C5_72.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C6_62.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C6_62.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C5_25.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C5_25.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C6_35.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C6_35.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C6_2.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C6_2.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C5_33.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C5_33.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C6_23.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C6_23.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C5_64.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C5_64.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C5_13.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C5_13.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C6_54.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C6_54.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C5_44.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C5_44.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C6_42.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C6_42.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C5_52.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C5_52.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C6_15.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C6_15.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C5_91.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C5_91.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C6_39.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C6_39.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C5_29.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C5_29.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C5_87.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C5_87.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C5_68.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C5_68.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C5_86.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C5_86.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C5_69.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C5_69.jpg,MAKE,MADE
