source,dest,action,note
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d10_pull/0 - 78.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d10_pull/tn_0 - 78.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d10_pull/0 - 170.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d10_pull/tn_0 - 170.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d10_pull/0 - 166.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d10_pull/tn_0 - 166.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d10_pull/0 - 189.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d10_pull/tn_0 - 189.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d10_pull/0 - 39.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d10_pull/tn_0 - 39.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d10_pull/0 - 131.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d10_pull/tn_0 - 131.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d10_pull/0 - 81.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d10_pull/tn_0 - 81.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d10_pull/0 - 65.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d10_pull/tn_0 - 65.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d10_pull/0 - 6.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d10_pull/tn_0 - 6.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d10_pull/0 - 32.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d10_pull/tn_0 - 32.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d10_pull/0 - 182.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d10_pull/tn_0 - 182.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d10_pull/0 - 24.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d10_pull/tn_0 - 24.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d10_pull/0 - 73.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d10_pull/tn_0 - 73.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d10_pull/0 - 157.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d10_pull/tn_0 - 157.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d10_pull/0 - 100.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d10_pull/tn_0 - 100.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d10_pull/0 - 49.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d10_pull/tn_0 - 49.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d10_pull/0 - 116.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d10_pull/tn_0 - 116.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d10_pull/0 - 141.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d10_pull/tn_0 - 141.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d10_pull/0 - 136.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d10_pull/tn_0 - 136.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d10_pull/0 - 86.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d10_pull/tn_0 - 86.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d10_pull/0 - 69.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d10_pull/tn_0 - 69.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d10_pull/0 - 161.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d10_pull/tn_0 - 161.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d10_pull/0 - 177.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d10_pull/tn_0 - 177.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d10_pull/0 - 28.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d10_pull/tn_0 - 28.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d10_pull/0 - 90.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d10_pull/tn_0 - 90.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d10_pull/0 - 120.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d10_pull/tn_0 - 120.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d10_pull/0 - 53.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d10_pull/tn_0 - 53.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d10_pull/0 - 45.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d10_pull/tn_0 - 45.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d10_pull/0 - 12.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d10_pull/tn_0 - 12.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d10_pull/0 - 13.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d10_pull/tn_0 - 13.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d10_pull/0 - 44.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d10_pull/tn_0 - 44.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d10_pull/0 - 52.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d10_pull/tn_0 - 52.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d10_pull/0 - 91.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d10_pull/tn_0 - 91.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d10_pull/0 - 121.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d10_pull/tn_0 - 121.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d10_pull/0 - 176.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d10_pull/tn_0 - 176.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d10_pull/0 - 29.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d10_pull/tn_0 - 29.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d10_pull/0 - 160.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d10_pull/tn_0 - 160.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d10_pull/0 - 137.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d10_pull/tn_0 - 137.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d10_pull/0 - 87.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d10_pull/tn_0 - 87.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d10_pull/0 - 68.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d10_pull/tn_0 - 68.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d10_pull/0 - 140.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d10_pull/tn_0 - 140.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d10_pull/0 - 48.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d10_pull/tn_0 - 48.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d10_pull/0 - 117.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d10_pull/tn_0 - 117.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d10_pull/0 - 101.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d10_pull/tn_0 - 101.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d10_pull/0 - 156.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d10_pull/tn_0 - 156.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d10_pull/0 - 72.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d10_pull/tn_0 - 72.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d10_pull/0 - 25.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d10_pull/tn_0 - 25.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d10_pull/0 - 7.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d10_pull/tn_0 - 7.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d10_pull/0 - 33.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d10_pull/tn_0 - 33.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d10_pull/0 - 183.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d10_pull/tn_0 - 183.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d10_pull/0 - 64.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d10_pull/tn_0 - 64.jpg,MAKE,MADE
